PAGOS;MONTO;COMUNA;REGION;URBANIDAD;FPAGO;TIPOBENEFICIO;COBROMARZO;FEC_NAC;FEC_DEF;FALLECIDO;SEXO;ECIVIL;NACIONALIDAD;ESTADO;NOCOBRO
1;1410;TALCA;MAULE;URBANO;CORREO;SAFEM;NO;2/06/1967;;NO;M;CASADO;C;CADUCADO;1
1;13832;EL BOSQUE;METROPOLITANA;URBANO;PLAZA DE PAGO;SUF;NO;31/08/1967;;NO;F;CASADO;C;PAGADO;0
1;176096;CHILLAN;ÑUBLE;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;28/04/1967;;NO;F;SOLTERO;C;PAGADO;0
1;174335;TALCAHUANO;BIO-BIO;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;4/11/1966;;NO;M;SOLTERO;C;PAGADO;0
1;41496;HUALPEN;BIO-BIO;URBANO;PLAZA DE PAGO;SUF;NO;4/10/1967;;NO;F;CASADO;C;PAGADO;0
1;12563;PITRUFQUEN;LA ARAUCANIA;SEMIURBANO;CORREO;SAFEM;SI;18/02/1967;;NO;F;CASADO;C;CADUCADO;1
1;4546;CABILDO;VALPARAISO;SEMIURBANO;CORREO;SAFEM;SI;5/11/1967;;NO;M;CASADO;C;PAGADO;0
1;528512;CABILDO;VALPARAISO;SEMIURBANO;SUCURSAL BECH;PENSION BASICA SOLIDARIA;NO;1/06/1967;;NO;F;CASADO;C;CADUCADO;1
1;14302;QUILLOTA;VALPARAISO;URBANO;CORREO;SAFEM;NO;27/11/1967;;NO;F;CASADO;C;CADUCADO;1
1;13832;OVALLE;COQUIMBO;URBANO;PLAZA DE PAGO;SUF;NO;8/08/1967;;NO;M;CASADO;C;PAGADO;0
1;174335;CORONEL;BIO-BIO;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;SI;4/01/1967;;NO;M;SOLTERO;C;PAGADO;0
1;2104;CHIGUAYANTE;BIO-BIO;URBANO;CORREO;SAFEM;NO;17/03/1967;;NO;F;SOLTERO;C;CADUCADO;1
1;135636;DIEGO DE ALMAGRO;ATACAMA;SEMIURBANO;SUCURSAL BECH;BONO MARZO PERMANENTE;NO;27/12/1966;;NO;M;CASADO;C;CADUCADO;1
1;176096;PAINE;METROPOLITANA;URBANO;RURAL;PENSION BASICA SOLIDARIA;NO;5/04/1967;;NO;F;SOLTERO;C;CADUCADO;1
1;27664;CARTAGENA;VALPARAISO;SEMIURBANO;PLAZA DE PAGO;SUF;NO;24/07/1967;;NO;F;CASADO;C;PAGADO;0
1;81464;SAN ANTONIO;VALPARAISO;URBANO;CORREO;PREVISIONAL;NO;14/09/1967;;NO;F;SOLTERO;C;PAGADO;0
1;27664;ANTOFAGASTA;ANTOFAGASTA;URBANO;PLAZA DE PAGO;SUF;NO;19/01/1967;;NO;F;SOLTERO;C;PAGADO;0
1;8000;PELARCO;MAULE;RURAL;RURAL;PENSION BASICA SOLIDARIA;NO;27/12/1966;;NO;F;SOLTERO;C;PAGADO;0
1;27664;LA LIGUA;VALPARAISO;SEMIURBANO;PLAZA DE PAGO;SUF;NO;3/02/1967;;NO;F;CASADO;C;PAGADO;0
1;13832;PEDRO AGUIRRE CERDA;METROPOLITANA;URBANO;PLAZA DE PAGO;SUF;SI;17/10/1967;;NO;F;SOLTERO;C;PAGADO;0
1;176096;ESTACION CENTRAL;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;25/10/1967;;NO;M;SOLTERO;C;PAGADO;0
1;13832;ESTACION CENTRAL;METROPOLITANA;URBANO;PLAZA DE PAGO;SUF;NO;28/09/1967;;NO;F;CASADO;C;CADUCADO;1
1;27664;QUILLOTA;VALPARAISO;URBANO;PLAZA DE PAGO;SUF;SI;30/10/1967;;NO;F;CASADO;C;CADUCADO;1
1;49184;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO MARZO PERMANENTE;NO;5/10/1967;;NO;F;CASADO;C;CADUCADO;1
1;13832;LO PRADO;METROPOLITANA;URBANO;PLAZA DE PAGO;SUF;NO;12/03/1967;;NO;F;DIVORCIADO;C;PAGADO;0
1;1880;ALTO HOSPICIO;TARAPACA;URBANO;CORREO;SAFEM;NO;24/09/1967;;NO;M;SOLTERO;C;CADUCADO;1
1;14302;TALAGANTE;METROPOLITANA;URBANO;CORREO;SAFEM;SI;4/09/1967;;NO;M;CASADO;C;CADUCADO;1
1;27664;BUIN;METROPOLITANA;URBANO;PLAZA DE PAGO;SUF;NO;4/09/1967;;NO;F;CASADO;C;PAGADO;0
1;13832;VILLA ALEGRE;MAULE;SEMIURBANO;SUCURSAL BECH;SUF;SI;24/11/1967;;NO;M;CASADO;C;PAGADO;0
1;321145;ARICA;ARICA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;14/11/1966;;NO;F;SOLTERO;C;CADUCADO;1
1;176096;IQUIQUE;TARAPACA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;24/05/1967;;NO;M;SOLTERO;C;PAGADO;0
1;174335;IQUIQUE;TARAPACA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;SI;17/03/1967;;NO;F;SOLTERO;C;PAGADO;0
1;4767;LA SERENA;COQUIMBO;URBANO;CORREO;SAFEM;NO;20/09/1966;;NO;F;DIVORCIADO;C;CADUCADO;1
1;174286;QUILICURA;METROPOLITANA;URBANO;PLAZA DE PAGO;ASIGNACIONES FAMILIARES;NO;13/07/1967;;NO;M;CASADO;C;CADUCADO;1
1;50000;TALAGANTE;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO APOYO FAMILIAR;NO;14/03/1967;;NO;M;DIVORCIADO;C;CADUCADO;1
1;1410;RANCAGUA;OHIGGINS;URBANO;CORREO;SAFEM;SI;20/12/1967;;NO;F;CASADO;C;CADUCADO;1
1;27664;MAIPU;METROPOLITANA;URBANO;PLAZA DE PAGO;SUF;NO;25/03/1967;;NO;F;SOLTERO;C;PAGADO;0
1;176096;MACUL;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;6/07/1967;;NO;F;SOLTERO;C;PAGADO;0
1;176096;TRAIGUEN;LA ARAUCANIA;SEMIURBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;13/09/1965;;NO;F;CASADO;C;PAGADO;0
1;27664;TEMUCO;LA ARAUCANIA;URBANO;PLAZA DE PAGO;SUF;NO;26/01/1967;;NO;F;CASADO;C;PAGADO;0
1;176096;MAULLIN;LOS LAGOS;RURAL;SUCURSAL BECH;PENSION BASICA SOLIDARIA;NO;31/08/1966;;NO;F;CASADO;C;PAGADO;0
1;176096;COQUIMBO;COQUIMBO;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;2/02/1968;;NO;M;SOLTERO;C;CADUCADO;1
1;110870;COQUIMBO;COQUIMBO;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;22/07/1968;;NO;F;CASADO;C;CADUCADO;1
1;77539;OVALLE;COQUIMBO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;14/08/1968;;NO;F;SOLTERO;C;CADUCADO;1
1;150000;SAN FELIPE;VALPARAISO;URBANO;PLAZA DE PAGO;BONO APOYO FAMILIAR;NO;10/02/1968;;NO;F;CASADO;C;CADUCADO;1
1;176096;PUTAENDO;VALPARAISO;SEMIURBANO;SUCURSAL BECH;PENSION BASICA SOLIDARIA;NO;28/10/1968;;NO;M;SOLTERO;C;PAGADO;0
1;7210;QUINTERO;VALPARAISO;SEMIURBANO;CORREO;SAFEM;NO;20/07/1968;;NO;F;SOLTERO;C;PAGADO;0
1;48927;CONCEPCION;BIO-BIO;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;9/03/1968;;NO;F;SOLTERO;C;PAGADO;0
1;14302;LA SERENA;COQUIMBO;URBANO;CORREO;SAFEM;NO;16/04/1968;;NO;F;DIVORCIADO;C;CADUCADO;1
1;51081;ARICA;ARICA;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;19/11/1967;;NO;F;SOLTERO;C;PAGADO;0
1;4236234;SAN ANTONIO;VALPARAISO;URBANO;AGENCIA;PREVISIONAL;NO;20/09/1968;;NO;F;CASADO;C;PAGADO;0
1;32196;QUILICURA;METROPOLITANA;URBANO;PLAZA DE PAGO;ASIGNACIONES FAMILIARES;NO;13/02/1968;;NO;M;CASADO;C;CADUCADO;1
1;102540;MAIPU;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;27/06/1968;;NO;F;SOLTERO;C;PAGADO;0
1;27664;INDEPENDENCIA;METROPOLITANA;URBANO;PLAZA DE PAGO;SUF;NO;28/09/1968;;NO;F;CASADO;C;PAGADO;0
1;14302;SAN ANTONIO;VALPARAISO;URBANO;CORREO;SAFEM;NO;6/02/1968;;NO;F;DIVORCIADO;C;PAGADO;0
1;176096;MAIPU;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;4/07/1968;;NO;F;CASADO;C;PAGADO;0
1;166207;MELIPILLA;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;30/05/1968;;NO;M;SOLTERO;C;PAGADO;0
1;27664;RANCAGUA;OHIGGINS;URBANO;RURAL;SUF;SI;26/12/1967;;NO;F;CASADO;C;CADUCADO;1
1;1880;RANCAGUA;OHIGGINS;URBANO;CORREO;SAFEM;NO;23/05/1968;;NO;F;CASADO;C;CADUCADO;1
1;13832;COELEMU;ÑUBLE;SEMIURBANO;PLAZA DE PAGO;SUF;NO;4/02/1968;;NO;F;SOLTERO;C;PAGADO;0
1;1410;TREHUACO;ÑUBLE;RURAL;CORREO;SAFEM;NO;29/06/1968;;NO;M;CASADO;C;CADUCADO;1
1;27664;CHILLAN;ÑUBLE;URBANO;PLAZA DE PAGO;SUF;NO;31/08/1968;;NO;F;SOLTERO;C;PAGADO;0
1;27664;CHILLAN;ÑUBLE;URBANO;PLAZA DE PAGO;SUF;NO;9/10/1968;;NO;F;SOLTERO;C;PAGADO;0
1;27664;COIHUECO;ÑUBLE;SEMIURBANO;SUCURSAL BECH;SUF;NO;15/08/1968;;NO;F;DIVORCIADO;C;PAGADO;0
1;1880;VIÑA DEL MAR;VALPARAISO;URBANO;CORREO;SAFEM;NO;15/07/1968;;NO;M;CASADO;C;CADUCADO;1
1;27664;CONCEPCION;BIO-BIO;URBANO;PLAZA DE PAGO;SUF;NO;30/08/1967;;NO;F;;C;PAGADO;0
1;176096;COLINA;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;30/10/1967;;NO;F;SOLTERO;C;CADUCADO;1
1;68857;CONCEPCION;BIO-BIO;URBANO;CORREO;PREVISIONAL;NO;28/05/1968;;NO;F;SOLTERO;C;PAGADO;0
1;176096;MAIPU;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;8/11/1968;;NO;M;SOLTERO;C;PAGADO;0
1;165984;QUILICURA;METROPOLITANA;URBANO;PLAZA DE PAGO;ASIGNACIONES FAMILIARES;NO;8/11/1967;;NO;M;CASADO;C;CADUCADO;1
1;27664;LOS ANGELES;BIO-BIO;URBANO;PLAZA DE PAGO;SUF;NO;7/09/1968;;NO;F;SOLTERO;C;PAGADO;0
1;5279;LOS ALAMOS;BIO-BIO;SEMIURBANO;CORREO;SAFEM;NO;6/03/1968;;NO;F;CASADO;C;CADUCADO;1
1;50000;TRAIGUEN;LA ARAUCANIA;SEMIURBANO;PLAZA DE PAGO;BONO APOYO FAMILIAR;NO;20/10/1967;;NO;M;CASADO;C;CADUCADO;1
1;27664;TEMUCO;LA ARAUCANIA;URBANO;RURAL;SUF;NO;25/08/1968;;NO;F;SOLTERO;C;PAGADO;0
1;14772;TEMUCO;LA ARAUCANIA;URBANO;CORREO;SAFEM;NO;12/02/1968;;NO;F;SOLTERO;C;PAGADO;0
1;27664;PANGUIPULLI;LOS RIOS;SEMIURBANO;PLAZA DE PAGO;SUF;NO;5/09/1968;;NO;F;SOLTERO;C;PAGADO;0
1;8281;CONCEPCION;BIO-BIO;URBANO;CORREO;SAFEM;NO;27/10/1968;;NO;M;CASADO;C;CADUCADO;1
1;14759;MAIPU;METROPOLITANA;URBANO;CORREO;SAFEM;NO;17/09/1968;;NO;F;DIVORCIADO;C;CADUCADO;1
1;27664;MAIPU;METROPOLITANA;URBANO;PLAZA DE PAGO;SUF;SI;11/09/1968;;NO;F;SOLTERO;C;PAGADO;0
1;27664;ÑIQUEN;ÑUBLE;RURAL;RURAL;SUF;NO;22/09/1968;;NO;F;DIVORCIADO;C;PAGADO;0
1;3126;CAÑETE;BIO-BIO;SEMIURBANO;CORREO;SAFEM;NO;7/11/1968;;NO;M;CASADO;C;PAGADO;0
1;82760;SAN MIGUEL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;13/10/1968;;NO;F;SOLTERO;C;PAGADO;0
1;1772;SANTIAGO;METROPOLITANA;URBANO;CORREO;SAFEM;SI;11/12/1967;;NO;F;DIVORCIADO;C;CADUCADO;1
1;176096;PUTAENDO;VALPARAISO;SEMIURBANO;SUCURSAL BECH;PENSION BASICA SOLIDARIA;NO;24/03/1968;;NO;F;SOLTERO;C;PAGADO;0
1;176096;CONCHALI;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;SI;3/04/1968;;NO;M;SOLTERO;C;PAGADO;0
1;41496;LO BARNECHEA;METROPOLITANA;URBANO;PLAZA DE PAGO;SUF;NO;16/10/1968;;NO;F;DIVORCIADO;C;PAGADO;0
1;41496;PUENTE ALTO;METROPOLITANA;URBANO;PLAZA DE PAGO;SUF;NO;21/02/1968;;NO;F;CASADO;C;PAGADO;0
1;27664;PUENTE ALTO;METROPOLITANA;URBANO;PLAZA DE PAGO;SUF;NO;5/10/1968;;NO;F;CASADO;C;PAGADO;0
1;92962;SAN JAVIER;MAULE;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;25/07/1968;;NO;F;SOLTERO;C;PAGADO;0
1;174335;TALAGANTE;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;5/03/1966;;NO;M;SOLTERO;C;PAGADO;0
1;9221;MAIPU;METROPOLITANA;URBANO;CORREO;SAFEM;NO;20/09/1968;;NO;F;CASADO;C;CADUCADO;1
1;174335;MOLINA;MAULE;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;8/05/1968;;NO;M;SOLTERO;C;CADUCADO;1
1;176096;SANTA CRUZ;OHIGGINS;SEMIURBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;9/10/1968;;NO;F;SOLTERO;C;PAGADO;0
1;14285;SAN VICENTE DE TAGUA TAGUA;OHIGGINS;SEMIURBANO;CORREO;SAFEM;NO;10/11/1967;;NO;M;SOLTERO;C;CADUCADO;1
1;176096;SAN FERNANDO;OHIGGINS;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;14/02/1968;;NO;M;SOLTERO;C;PAGADO;0
1;7019;SAN FERNANDO;OHIGGINS;URBANO;CORREO;SAFEM;NO;28/07/1968;;NO;M;CASADO;C;CADUCADO;1
1;1880;RANCAGUA;OHIGGINS;URBANO;CORREO;SAFEM;NO;7/10/1968;;NO;F;DIVORCIADO;C;CADUCADO;1
1;27664;MAIPU;METROPOLITANA;URBANO;PLAZA DE PAGO;SUF;NO;14/04/1968;;NO;F;CASADO;C;PAGADO;0
1;5366;SANTA CRUZ;OHIGGINS;SEMIURBANO;CORREO;ASIGNACIONES FAMILIARES;NO;23/07/1968;;NO;M;CASADO;C;CADUCADO;1
1;8202;SANTA CRUZ;OHIGGINS;SEMIURBANO;CORREO;SAFEM;NO;15/09/1968;;NO;F;CASADO;C;CADUCADO;1
1;1410;ROMERAL;MAULE;SEMIURBANO;CORREO;SAFEM;NO;10/02/1968;;NO;F;SOLTERO;C;CADUCADO;1
1;13832;LICANTEN;MAULE;RURAL;RURAL;SUF;SI;15/08/1968;;NO;F;CASADO;C;PAGADO;0
1;174335;SAN JAVIER;MAULE;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;14/03/1968;;NO;M;SOLTERO;C;PAGADO;0
1;1880;CAUQUENES;MAULE;SEMIURBANO;CORREO;SAFEM;NO;22/06/1967;;NO;F;CASADO;C;CADUCADO;1
1;126704;SAN ANTONIO;VALPARAISO;URBANO;PLAZA DE PAGO;ACCIDENTE DEL TRABAJO;NO;3/01/1968;;NO;M;CASADO;C;PAGADO;0
1;31583;SAN CARLOS;ÑUBLE;URBANO;CORREO;SAFEM;NO;7/06/1968;;NO;M;SOLTERO;C;PAGADO;0
1;27664;SAN CARLOS;ÑUBLE;URBANO;PLAZA DE PAGO;SUF;NO;27/06/1968;;NO;F;SOLTERO;C;PAGADO;0
1;1880;HUECHURABA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;15/04/1968;;NO;F;CASADO;C;CADUCADO;1
1;176096;EL CARMEN;ÑUBLE;RURAL;RURAL;PENSION BASICA SOLIDARIA;NO;14/07/1968;;NO;F;CASADO;C;PAGADO;0
1;42434;SAN IGNACIO;ÑUBLE;SEMIURBANO;CORREO;SAFEM;NO;9/07/1968;;NO;M;CASADO;C;CADUCADO;1
1;2604;RECOLETA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;17/04/1968;;NO;F;SOLTERO;C;CADUCADO;1
1;174335;TALCAHUANO;BIO-BIO;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;14/11/1968;;NO;M;SOLTERO;C;PAGADO;0
2;232627;YUMBEL;BIO-BIO;SEMIURBANO;PLAZA DE PAGO;BONO APOYO FAMILIAR;NO;22/11/1968;;NO;M;CASADO;C;CADUCADO;1
1;41496;SANTA JUANA;BIO-BIO;SEMIURBANO;SUCURSAL BECH;SUF;NO;31/10/1968;;NO;F;CASADO;C;CADUCADO;1
1;41496;NACIMIENTO;BIO-BIO;SEMIURBANO;PLAZA DE PAGO;SUF;NO;17/07/1968;;NO;F;SOLTERO;C;PAGADO;0
1;174335;NACIMIENTO;BIO-BIO;SEMIURBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;1/09/1968;;NO;M;SOLTERO;C;PAGADO;0
1;17906;CERRO NAVIA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;9/02/1968;;NO;F;CASADO;C;CADUCADO;1
1;27664;PORTEZUELO;ÑUBLE;RURAL;RURAL;SUF;NO;9/07/1968;;NO;F;CASADO;C;PAGADO;0
1;100000;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO APOYO FAMILIAR;NO;16/07/1968;;NO;M;CASADO;C;CADUCADO;1
1;27664;PADRE LAS CASAS;LA ARAUCANIA;URBANO;PLAZA DE PAGO;SUF;NO;15/12/1967;;NO;F;SOLTERO;C;PAGADO;0
1;77648;TEMUCO;LA ARAUCANIA;URBANO;CORREO;SAFEM;NO;5/09/1968;;NO;M;SOLTERO;C;PAGADO;0
1;176096;LONCOCHE;LA ARAUCANIA;SEMIURBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;27/03/1968;;NO;M;SOLTERO;C;PAGADO;0
1;13832;VALDIVIA;LOS RIOS;URBANO;PLAZA DE PAGO;SUF;NO;27/06/1968;;NO;F;DIVORCIADO;C;PAGADO;0
1;13832;LA UNION;LOS RIOS;SEMIURBANO;PLAZA DE PAGO;SUF;SI;26/06/1968;;NO;F;CASADO;C;PAGADO;0
1;27664;CURACO DE VELEZ;LOS LAGOS;RURAL;RURAL;SUF;SI;1/03/1968;;NO;F;CASADO;C;PAGADO;0
1;1880;LIMACHE;VALPARAISO;URBANO;CORREO;SAFEM;NO;17/07/1968;;NO;F;CASADO;C;CADUCADO;1
1;27664;VIÑA DEL MAR;VALPARAISO;URBANO;PLAZA DE PAGO;SUF;NO;2/12/1968;;NO;F;DIVORCIADO;C;PAGADO;0
1;305568;QUILICURA;METROPOLITANA;URBANO;PLAZA DE PAGO;ASIGNACIONES FAMILIARES;NO;3/11/1968;;NO;M;CASADO;C;CADUCADO;1
1;27664;QUILLON;ÑUBLE;SEMIURBANO;PLAZA DE PAGO;SUF;NO;15/09/1968;;NO;F;CASADO;C;PAGADO;0
1;4288;LA SERENA;COQUIMBO;URBANO;CORREO;SAFEM;NO;18/12/1967;;NO;M;CASADO;C;CADUCADO;1
1;4074;COLINA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;19/01/1968;;NO;M;CASADO;C;CADUCADO;1
1;176096;SAN MIGUEL;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;24/02/1968;;NO;M;SOLTERO;C;PAGADO;0
1;100000;LA CISTERNA;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO APOYO FAMILIAR;NO;30/03/1968;24/06/2020;SI;M;CASADO;C;CADUCADO;1
1;176096;MAIPU;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;28/05/1968;;NO;F;SOLTERO;C;PAGADO;0
1;27664;MAIPU;METROPOLITANA;URBANO;PLAZA DE PAGO;SUF;SI;1/06/1968;;NO;F;SOLTERO;C;PAGADO;0
1;27664;LAGO RANCO;LOS RIOS;RURAL;RURAL;SUF;NO;2/07/1968;;NO;F;CASADO;C;PAGADO;0
1;176096;TALCA;MAULE;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;14/01/1968;;NO;F;SOLTERO;C;PAGADO;0
1;27664;TALCA;MAULE;URBANO;PLAZA DE PAGO;SUF;NO;29/05/1968;;NO;M;CASADO;C;PAGADO;0
1;4074;TALCA;MAULE;URBANO;CORREO;SAFEM;NO;24/10/1968;;NO;F;CASADO;C;PAGADO;0
1;27664;QUILACO;BIO-BIO;RURAL;RURAL;SUF;SI;4/10/1968;;NO;F;DIVORCIADO;C;PAGADO;0
1;1880;SANTA BARBARA;BIO-BIO;RURAL;CORREO;SAFEM;NO;11/10/1968;;NO;M;SOLTERO;C;CADUCADO;1
1;27664;TEMUCO;LA ARAUCANIA;URBANO;PLAZA DE PAGO;SUF;NO;29/08/1968;;NO;F;CASADO;C;PAGADO;0
1;176096;PUTAENDO;VALPARAISO;SEMIURBANO;SUCURSAL BECH;PENSION BASICA SOLIDARIA;NO;8/07/1968;;NO;F;SOLTERO;C;PAGADO;0
1;176096;ANTOFAGASTA;ANTOFAGASTA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;26/06/1968;;NO;F;CASADO;C;PAGADO;0
1;1410;HUASCO;ATACAMA;SEMIURBANO;CORREO;SAFEM;NO;16/04/1968;;NO;F;CASADO;C;CADUCADO;1
1;27664;ILLAPEL;COQUIMBO;SEMIURBANO;RURAL;SUF;NO;25/05/1968;;NO;F;CASADO;C;PAGADO;0
1;27664;VALPARAISO;VALPARAISO;URBANO;PLAZA DE PAGO;SUF;SI;25/03/1968;;NO;F;SOLTERO;C;CADUCADO;1
1;1880;CASABLANCA;VALPARAISO;SEMIURBANO;CORREO;SAFEM;NO;15/03/1968;;NO;F;CASADO;C;CADUCADO;1
1;14772;SANTIAGO;METROPOLITANA;URBANO;CORREO;SAFEM;NO;20/06/1968;;NO;F;CASADO;C;CADUCADO;1
1;176096;ÑUÑOA;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;24/09/1968;;NO;F;SOLTERO;C;CADUCADO;1
1;11437;ARICA;ARICA;URBANO;CORREO;SAFEM;NO;16/02/1968;;NO;M;CASADO;C;CADUCADO;1
1;174335;ARICA;ARICA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;28/03/1968;;NO;F;SOLTERO;C;CADUCADO;1
1;27664;ARICA;ARICA;URBANO;PLAZA DE PAGO;SUF;NO;19/09/1968;;NO;F;CASADO;C;PAGADO;0
1;14772;POZO ALMONTE;TARAPACA;SEMIURBANO;CORREO;SAFEM;NO;4/09/1968;;NO;M;SOLTERO;C;PAGADO;0
1;14772;TALTAL;ANTOFAGASTA;SEMIURBANO;CORREO;SAFEM;NO;22/08/1967;;NO;M;CASADO;C;PAGADO;0
1;27664;COQUIMBO;COQUIMBO;URBANO;PLAZA DE PAGO;SUF;SI;16/02/1968;;NO;F;;C;CADUCADO;1
1;27664;CARTAGENA;VALPARAISO;SEMIURBANO;PLAZA DE PAGO;SUF;NO;23/06/1968;;NO;F;SOLTERO;C;PAGADO;0
1;122764;QUILPUE;VALPARAISO;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;29/05/1966;;NO;F;CASADO;C;CADUCADO;1
1;176096;SAN MIGUEL;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;2/07/1968;;NO;M;SOLTERO;C;PAGADO;0
1;26701;EL TABO;VALPARAISO;SEMIURBANO;CORREO;SAFEM;NO;24/09/1968;;NO;M;SOLTERO;C;CADUCADO;1
1;27664;CURICO;MAULE;URBANO;PLAZA DE PAGO;SUF;NO;1/01/1968;;NO;F;CASADO;C;PAGADO;0
1;176096;LA FLORIDA;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;16/05/1968;;NO;F;CASADO;C;PAGADO;0
1;15869;NUEVA IMPERIAL;LA ARAUCANIA;SEMIURBANO;CORREO;SAFEM;NO;11/07/1968;;NO;F;;C;CADUCADO;1
1;16499;TEMUCO;LA ARAUCANIA;URBANO;CORREO;SAFEM;NO;20/02/1968;;NO;M;CASADO;C;PAGADO;0
1;125864;TEMUCO;LA ARAUCANIA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;14/10/1968;;NO;F;;C;PAGADO;0
1;176096;PUERTO MONTT;LOS LAGOS;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;9/07/1968;;NO;F;SOLTERO;C;PAGADO;0
1;13832;CHAITEN;LOS LAGOS;RURAL;SUCURSAL BECH;SUF;NO;28/09/1968;;NO;F;CASADO;C;PAGADO;0
1;1880;SANTIAGO;METROPOLITANA;URBANO;CORREO;SAFEM;NO;13/11/1968;;NO;F;;C;CADUCADO;1
1;6678;CABILDO;VALPARAISO;SEMIURBANO;CORREO;SAFEM;NO;16/11/1969;;NO;M;SOLTERO;C;CADUCADO;1
1;13832;PUENTE ALTO;METROPOLITANA;URBANO;PLAZA DE PAGO;SUF;SI;7/10/1969;;NO;F;SOLTERO;C;PAGADO;0
1;1610;RANCAGUA;OHIGGINS;URBANO;CORREO;SAFEM;NO;3/03/1969;;NO;F;DIVORCIADO;C;CADUCADO;1
1;2333;SAN FERNANDO;OHIGGINS;URBANO;CORREO;SAFEM;NO;23/02/1969;;NO;F;CASADO;C;CADUCADO;1
1;28604;PLACILLA;OHIGGINS;RURAL;CORREO;SAFEM;NO;11/09/1969;;NO;M;CASADO;C;CADUCADO;1
1;176096;COLINA;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;27/05/1969;;NO;M;SOLTERO;C;CADUCADO;1
1;50000;TALCAHUANO;BIO-BIO;URBANO;PLAZA DE PAGO;BONO APOYO FAMILIAR;NO;25/02/1969;;NO;M;CASADO;C;CADUCADO;1
1;27664;CURICO;MAULE;URBANO;PLAZA DE PAGO;SUF;NO;12/03/1969;;NO;F;DIVORCIADO;C;PAGADO;0
1;4924;CURICO;MAULE;URBANO;CORREO;SAFEM;NO;1/04/1969;;NO;F;CASADO;C;CADUCADO;1
1;1020;CURICO;MAULE;URBANO;CORREO;SAFEM;NO;5/05/1969;;NO;M;SOLTERO;C;CADUCADO;1
